,Suburb,Address,Rooms,Housewithrooms,Housewithrooms1,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2486,Preston,53 William St,3,House,house with 3,917500,S,Nelson,8/04/2017,8.8,3072,3,2,2,472,123,1965,Darebin,-37.7336,145.0022,Northern Metropolitan,14577
2487,Preston,125 Albert St,4,House,house with 4,770000,S,Love,13/05/2017,8.8,3072,4,1,1,494,,,Darebin,-37.7386,145.0234,Northern Metropolitan,14577
2488,Preston,31 Benambra St,3,House,house with 3,800000,PI,hockingstuart,13/05/2017,8.8,3072,3,2,2,319,124,1940,Darebin,-37.7334,144.9873,Northern Metropolitan,14577
2489,Preston,3 Carthew Gr,4,House,house with 4,1075000,S,Nelson,13/05/2017,8.8,3072,4,1,2,521,146,1935,Darebin,-37.7506,144.99,Northern Metropolitan,14577
2490,Preston,3 Evelyn St,3,House,house with 3,1015000,S,Ray,13/05/2017,8.8,3072,3,2,1,511,,,Darebin,-37.7377,144.9911,Northern Metropolitan,14577
2491,Preston,110 Raglan St,3,Townhouse,townhouse with 3,880000,S,Nelson,13/05/2017,8.8,3072,3,2,2,242,103.6,,Darebin,-37.7506,145.0185,Northern Metropolitan,14577
2492,Preston,118 Wood St,3,House,house with 3,1020000,PI,hockingstuart,13/05/2017,8.8,3072,3,2,2,670,140,,Darebin,-37.7353,145.0232,Northern Metropolitan,14577
2493,Preston,33 Grandview Rd,3,House,house with 3,1000000,VB,Nelson,20/05/2017,8.8,3072,3,1,3,624,145,1950,Darebin,-37.7373,144.9864,Northern Metropolitan,14577
2494,Preston,86 Malpas St,3,House,house with 3,1010000,SP,McGrath,20/05/2017,8.8,3072,3,0,0,533,,,Darebin,-37.7336,145.0168,Northern Metropolitan,14577
2495,Preston,21 Robeson St,4,House,house with 4,1110000,S,Nelson,20/05/2017,8.8,3072,4,1,2,556,,1935,Darebin,-37.7489,144.9861,Northern Metropolitan,14577
2496,Preston,47 Youngman St,2,House,house with 2,800000,VB,Nelson,20/05/2017,8.8,3072,2,1,1,405,,,Darebin,-37.7356,145.0087,Northern Metropolitan,14577
2497,Preston,20 Ambon St,3,House,house with 3,910000,S,hockingstuart,22/04/2017,8.8,3072,3,1,1,674,90,1955,Darebin,-37.7341,145.0275,Northern Metropolitan,14577
2498,Preston,12 Belgrove St,3,House,house with 3,1215000,S,hockingstuart,22/04/2017,8.8,3072,3,1,1,690,,,Darebin,-37.7452,145.0192,Northern Metropolitan,14577
2499,Preston,2 Bruce St,2,House,house with 2,2300000,SP,McGrath,22/04/2017,8.8,3072,2,1,2,465,,,Darebin,-37.7424,145.0026,Northern Metropolitan,14577
2500,Preston,60 Carlisle St,2,House,house with 2,1108000,SP,McGrath,22/04/2017,8.8,3072,2,1,0,258,,1940,Darebin,-37.7521,145.0071,Northern Metropolitan,14577
2501,Preston,11 Murphy St,3,House,house with 3,801000,S,Nelson,22/04/2017,8.8,3072,3,1,2,620,,,Darebin,-37.7305,144.9856,Northern Metropolitan,14577
2502,Preston,227 Wood St,3,House,house with 3,1010000,S,Nelson,22/04/2017,8.8,3072,3,1,2,486,,,Darebin,-37.7341,145.0096,Northern Metropolitan,14577
2503,Preston,6 Adams St,3,House,house with 3,690000,S,RW,29/04/2017,8.8,3072,3,1,2,581,90,1960,Darebin,-37.7536,145.0191,Northern Metropolitan,14577
2504,Preston,460 Bell St,2,House,house with 2,630000,PI,Barry,29/04/2017,8.8,3072,2,1,1,319,,1955,Darebin,-37.7442,144.9958,Northern Metropolitan,14577
2505,Preston,39 Malpas St,3,House,house with 3,1100000,S,Nelson,29/04/2017,8.8,3072,3,2,4,637,124,1950,Darebin,-37.7344,145.0208,Northern Metropolitan,14577
2506,Preston,72 McNamara St,3,House,house with 3,1055000,S,Nelson,29/04/2017,8.8,3072,3,1,2,575,,,Darebin,-37.7288,144.9849,Northern Metropolitan,14577
2507,Preston,1/584 Murray Rd,2,Unit,unit with 2,560000,S,Nelson,29/04/2017,8.8,3072,2,1,2,196,,,Darebin,-37.7362,144.9885,Northern Metropolitan,14577
2508,Preston,3/152 Tyler St,1,Unit,unit with 1,385000,SP,Brad,29/04/2017,8.8,3072,1,1,1,896,65,2011,Darebin,-37.7316,145.0201,Northern Metropolitan,14577
2509,Reservoir,2 Fordham Rd,4,House,house with 4,741000,S,Ray,6/05/2017,11.2,3073,4,1,2,659,,,Darebin,-37.7148,145.019,Northern Metropolitan,21650
2510,Reservoir,6 Greenock St,3,House,house with 3,725000,S,Barry,6/05/2017,11.2,3073,3,1,1,547,,,Darebin,-37.7039,145.0226,Northern Metropolitan,21650
2511,Reservoir,2/144 Hickford St,3,Unit,unit with 3,615000,S,Barry,6/05/2017,11.2,3073,3,1,2,320,,,Darebin,-37.7018,145.0134,Northern Metropolitan,21650
2512,Reservoir,3/963 High St,2,Unit,unit with 2,406000,S,Barry,6/05/2017,11.2,3073,2,1,1,0,,,Darebin,-37.7093,145.0083,Northern Metropolitan,21650
2513,Reservoir,29 Southernhay St,3,House,house with 3,1010000,S,Barry,6/05/2017,11.2,3073,3,1,2,649,,,Darebin,-37.7258,145.0113,Northern Metropolitan,21650
2514,Reservoir,83 Whitelaw St,2,House,house with 2,852000,S,Love,6/05/2017,11.2,3073,2,1,2,705,,,Darebin,-37.712,145.0205,Northern Metropolitan,21650
2515,Reservoir,18 Zinnia St,3,House,house with 3,595000,SP,Barry,6/05/2017,11.2,3073,3,1,1,490,116,1970,Darebin,-37.7152,144.9817,Northern Metropolitan,21650
2516,Reservoir,5 Carson St,3,House,house with 3,665000,S,Love,8/04/2017,11.2,3073,3,1,2,874,,,Darebin,-37.6982,145.0043,Northern Metropolitan,21650
2517,Reservoir,1/4 Kenilworth St,3,Unit,unit with 3,631000,S,Barry,8/04/2017,11.2,3073,3,1,1,267,,,Darebin,-37.714,145.007,Northern Metropolitan,21650
2518,Reservoir,11 Mais St,4,House,house with 4,905000,S,hockingstuart,8/04/2017,11.2,3073,4,2,2,696,142,1965,Darebin,-37.7074,145.0276,Northern Metropolitan,21650
2519,Reservoir,33 McMahon Rd,5,House,house with 5,845000,S,RW,8/04/2017,11.2,3073,5,2,2,676,100,1960,Darebin,-37.7114,145.021,Northern Metropolitan,21650
2520,Reservoir,3/138 Rathcown Rd,3,Townhouse,townhouse with 3,815000,S,Barry,8/04/2017,11.2,3073,3,2,2,213,1,2012,Darebin,-37.7085,145.018,Northern Metropolitan,21650
2521,Reservoir,19 Tovey St,4,House,house with 4,770000,S,Ray,8/04/2017,11.2,3073,4,3,3,697,213,1970,Darebin,-37.701,144.9993,Northern Metropolitan,21650
2522,Reservoir,37 Vale St,2,House,house with 2,935000,S,Love,8/04/2017,11.2,3073,2,1,1,537,,,Darebin,-37.7269,144.988,Northern Metropolitan,21650
2523,Reservoir,22 Wilson Bvd,3,House,house with 3,610000,S,Barry,8/04/2017,11.2,3073,3,1,2,435,102,1960,Darebin,-37.7054,144.9945,Northern Metropolitan,21650
2524,Reservoir,96b Cheddar Rd,4,House,house with 0,678500,S,hockingstuart,13/05/2017,11.2,3073,0,1,2,606,,,Darebin,-37.6987,145.0203,Northern Metropolitan,21650
2525,Reservoir,1 Delaware St,2,House,house with 2,861500,S,Nelson,13/05/2017,11.2,3073,2,1,1,419,100,1940,Darebin,-37.721,145.016,Northern Metropolitan,21650
2526,Reservoir,21 Henty St,3,House,house with 3,801000,SP,Love,13/05/2017,11.2,3073,3,1,1,551,115,1950,Darebin,-37.7194,145.0015,Northern Metropolitan,21650
2527,Reservoir,72 Henty St,4,House,house with 4,1150000,S,Barry,13/05/2017,11.2,3073,4,1,2,928,,,Darebin,-37.7179,144.9908,Northern Metropolitan,21650
2528,Reservoir,3 Horton St,3,House,house with 3,760000,PI,Barry,13/05/2017,11.2,3073,3,2,2,567,,,Darebin,-37.7236,144.9876,Northern Metropolitan,21650
2529,Reservoir,2/6 Merrilands Rd,2,Unit,unit with 2,490000,S,Ray,13/05/2017,11.2,3073,2,1,1,143,85,2009,Darebin,-37.6955,145.0097,Northern Metropolitan,21650
2530,Reservoir,1/74 Miranda Rd,3,House,house with 3,605000,S,Love,13/05/2017,11.2,3073,3,1,2,371,112,1950,Darebin,-37.7068,145.0193,Northern Metropolitan,21650
2531,Reservoir,1/209 Purinuan Rd,2,Townhouse,townhouse with 2,652000,S,Nelson,13/05/2017,11.2,3073,2,2,2,254,93,2007,Darebin,-37.7071,145.0108,Northern Metropolitan,21650
2532,Reservoir,1/80 Delaware St,2,Townhouse,townhouse with 2,615000,S,Ray,20/05/2017,11.2,3073,2,1,1,202,,,Darebin,-37.7199,145.0091,Northern Metropolitan,21650
2533,Reservoir,3/80 Delaware St,1,Unit,unit with 1,407000,S,Ray,20/05/2017,11.2,3073,1,1,1,108,,,Darebin,-37.7196,145.0092,Northern Metropolitan,21650
2534,Reservoir,44 Mendip Rd,4,House,house with 4,930000,S,Barry,20/05/2017,11.2,3073,4,1,3,635,,,Darebin,-37.7205,145.0165,Northern Metropolitan,21650
2535,Reservoir,1/28 North Rd,3,Townhouse,townhouse with 3,741000,S,Barry,20/05/2017,11.2,3073,3,2,2,257,120,,Darebin,-37.7218,145.0231,Northern Metropolitan,21650
2536,Reservoir,2/87 Purinuan Rd,2,House,house with 2,375000,PI,Nelson,20/05/2017,11.2,3073,2,1,1,101,67,1980,Darebin,-37.7091,145.0259,Northern Metropolitan,21650
2537,Reservoir,6 Sedge Ct,4,House,house with 4,1005000,S,Nelson,20/05/2017,11.2,3073,4,2,5,768,,,Darebin,-37.6947,144.9851,Northern Metropolitan,21650
2538,Reservoir,32 Ayr St,4,House,house with 4,800000,SP,RW,22/04/2017,11.2,3073,4,1,4,605,,,Darebin,-37.7051,145.0331,Northern Metropolitan,21650
2539,Reservoir,42 Elinda Pl,2,Unit,unit with 2,395000,S,Stockdale,22/04/2017,11.2,3073,2,1,1,166,,1990,Darebin,-37.6986,145.024,Northern Metropolitan,21650
2540,Reservoir,6 Joffre St,2,House,house with 2,1025000,S,Barry,29/04/2017,11.2,3073,2,2,1,715,,,Darebin,-37.7302,145.0129,Northern Metropolitan,21650
2541,Reservoir,4/65 Thackeray Rd,2,Unit,unit with 2,505000,S,RW,29/04/2017,11.2,3073,2,1,1,110,1,1960,Darebin,-37.7216,145.0099,Northern Metropolitan,21650
2542,Richmond,7 Berry St,2,House,house with 2,950000,VB,hockingstuart,6/05/2017,2.6,3121,2,1,0,150,,,Yarra,-37.8191,144.9977,Northern Metropolitan,14949
2543,Richmond,60 Gardner St,2,House,house with 2,1110000,S,hockingstuart,6/05/2017,2.6,3121,2,1,0,166,,,Yarra,-37.8172,145.0053,Northern Metropolitan,14949
2544,Richmond,49 Garfield St,2,Townhouse,townhouse with 2,950000,VB,hockingstuart,6/05/2017,2.6,3121,2,1,1,113,118,2012,Yarra,-37.8119,144.9947,Northern Metropolitan,14949
2545,Richmond,4/39 Hunter St,2,Unit,unit with 2,1226000,S,hockingstuart,6/05/2017,2.6,3121,2,1,1,826,99,1996,Yarra,-37.821,145.0054,Northern Metropolitan,14949
2546,Richmond,516/2 McGoun St,1,Unit,unit with 1,500000,VB,Collins,6/05/2017,2.6,3121,1,1,1,2044,,,Yarra,-37.817,144.9955,Northern Metropolitan,14949
2547,Richmond,118 Somerset St,3,House,house with 3,1214000,S,Nelson,6/05/2017,2.6,3121,3,1,0,176,106,1900,Yarra,-37.8162,145.006,Northern Metropolitan,14949
2548,Richmond,213/253 Bridge Rd,1,Unit,unit with 1,370000,SP,Biggin,8/04/2017,2.6,3121,1,1,1,3512,,2011,Yarra,-37.8183,144.9979,Northern Metropolitan,14949
2549,Richmond,308/633 Church St,3,Unit,unit with 3,790000,SP,Biggin,8/04/2017,2.6,3121,3,1,1,0,90,1999,Yarra,-37.833,144.997,Northern Metropolitan,14949
2550,Richmond,29 Gipps St,3,House,house with 3,1400000,VB,Nelson,8/04/2017,2.6,3121,3,2,0,848,,,Yarra,-37.8235,144.9963,Northern Metropolitan,14949
2551,Richmond,307/18 Hull St,2,Unit,unit with 2,500000,VB,Jellis,8/04/2017,2.6,3121,2,1,1,0,,2012,Yarra,-37.8175,144.9974,Northern Metropolitan,14949
2552,Richmond,1/2 Little Kent St,2,Townhouse,townhouse with 2,1090000,S,Fletchers,8/04/2017,2.6,3121,2,2,1,0,137,2002,Yarra,-37.8151,145.0003,Northern Metropolitan,14949
2553,Richmond,113A Richmond Tce,3,House,house with 3,1785000,S,hockingstuart,8/04/2017,2.6,3121,3,1,0,240,115,1958,Yarra,-37.8221,144.9964,Northern Metropolitan,14949
2554,Richmond,106/59 Stawell St,2,Unit,unit with 2,560000,PI,Ray,8/04/2017,2.6,3121,2,1,1,7455,65,2008,Yarra,-37.822,145.0104,Northern Metropolitan,14949
2555,Richmond,101/27 Dickmann St,2,Unit,unit with 2,690000,VB,hockingstuart,13/05/2017,2.6,3121,2,2,1,760,,2010,Yarra,-37.825,144.9976,Northern Metropolitan,14949
2556,Richmond,43 Gardner St,2,House,house with 2,1050000,PI,Biggin,13/05/2017,2.6,3121,2,1,0,134,63.7,1900,Yarra,-37.817,145.0058,Northern Metropolitan,14949
2557,Richmond,293 Highett St,3,House,house with 3,2060000,PI,Marshall,13/05/2017,2.6,3121,3,2,1,181,,,Yarra,-37.8161,145.0037,Northern Metropolitan,14949
2558,Richmond,62 Butler St,2,House,house with 2,860000,PI,Biggin,20/05/2017,2.6,3121,2,1,0,111,,,Yarra,-37.8108,144.9955,Northern Metropolitan,14949
2559,Richmond,6/323 Church St,3,Townhouse,townhouse with 3,1052000,S,Jellis,20/05/2017,2.6,3121,3,1,2,0,100,2010,Yarra,-37.8221,144.9988,Northern Metropolitan,14949
2560,Richmond,2 Portland St,3,House,house with 3,3000000,VB,Jellis,20/05/2017,2.6,3121,3,2,7,230,204,2011,Yarra,-37.8213,144.9948,Northern Metropolitan,14949
2561,Richmond,3 Kimber St,3,House,house with 3,1330000,S,Jellis,22/04/2017,2.6,3121,3,1,1,154,95,1900,Yarra,-37.8264,145.0123,Northern Metropolitan,14949
2562,Richmond,304/253 Bridge Rd,2,Unit,unit with 2,630000,S,Biggin,29/04/2017,2.6,3121,2,2,1,3512,,2011,Yarra,-37.8183,144.9979,Northern Metropolitan,14949
2563,Richmond,30 Corsair St,2,House,house with 2,1210000,S,Jellis,29/04/2017,2.6,3121,2,1,0,178,,,Yarra,-37.8226,145.0064,Northern Metropolitan,14949
2564,Richmond,2 Moore St,1,House,house with 1,911000,S,Biggin,29/04/2017,2.6,3121,1,1,0,126,77,1900,Yarra,-37.8259,145.0107,Northern Metropolitan,14949
2565,Richmond,57 Type St,3,House,house with 3,1590000,S,hockingstuart,29/04/2017,2.6,3121,3,1,1,318,,,Yarra,-37.8225,145.0096,Northern Metropolitan,14949
2566,Thornbury,177 Raleigh St,3,House,house with 3,1750000,S,McGrath,6/05/2017,6.5,3071,3,1,3,712,,,Darebin,-37.7598,145.0118,Northern Metropolitan,8870
2567,Thornbury,129 Collins St,3,House,house with 3,1345000,S,Love,8/04/2017,6.5,3071,3,2,4,584,,,Darebin,-37.7555,145.0152,Northern Metropolitan,8870
2568,Thornbury,104 Mansfield St,3,House,house with 3,1080000,S,Miles,8/04/2017,6.5,3071,3,1,1,408,,,Darebin,-37.7573,145.0083,Northern Metropolitan,8870
2569,Thornbury,145 Shaftesbury Pde,3,House,house with 3,1195000,S,Love,8/04/2017,6.5,3071,3,1,2,463,131,1930,Darebin,-37.7593,144.9885,Northern Metropolitan,8870
2570,Thornbury,4/2 Strettle St,2,Unit,unit with 2,716000,S,Love,8/04/2017,6.5,3071,2,1,1,0,87,1995,Darebin,-37.7554,144.982,Northern Metropolitan,8870
2571,Thornbury,9 Ethel St,3,Townhouse,townhouse with 3,865000,S,buyMyplace,13/05/2017,6.5,3071,3,2,2,194,,2000,Darebin,-37.7538,144.9991,Northern Metropolitan,8870
2572,Thornbury,1/73 Flinders St,2,Unit,unit with 2,462000,S,Nelson,13/05/2017,6.5,3071,2,1,1,0,,1970,Darebin,-37.7561,145.0067,Northern Metropolitan,8870
2573,Thornbury,107 Hutton St,3,House,house with 3,1100000,PI,Woodards,13/05/2017,6.5,3071,3,2,1,359,,,Darebin,-37.7551,144.9916,Northern Metropolitan,8870
2574,Thornbury,221 Mansfield St,4,House,house with 4,1635000,S,Jellis,13/05/2017,6.5,3071,4,2,2,464,,,Darebin,-37.7579,145.0169,Northern Metropolitan,8870
2575,Thornbury,3/1 Smith St,3,Townhouse,townhouse with 3,998000,SP,Jellis,13/05/2017,6.5,3071,3,2,1,0,166,2001,Darebin,-37.7579,145,Northern Metropolitan,8870
2576,Thornbury,3/31 Clapham St,2,Unit,unit with 2,600000,S,Love,20/05/2017,6.5,3071,2,1,1,0,59,1960,Darebin,-37.7549,144.9979,Northern Metropolitan,8870
2577,Thornbury,35D Clapham St,3,House,house with 3,1346000,S,Nelson,20/05/2017,6.5,3071,3,2,2,349,130,1918,Darebin,-37.7544,144.998,Northern Metropolitan,8870
2578,Thornbury,171 Mansfield St,3,House,house with 3,1130000,S,Jellis,20/05/2017,6.5,3071,3,1,1,381,,,Darebin,-37.7575,145.0128,Northern Metropolitan,8870
2579,Thornbury,292 Rathmines St,3,House,house with 3,1275000,PI,Jellis,20/05/2017,6.5,3071,3,1,2,517,115,1950,Darebin,-37.7638,145.0182,Northern Metropolitan,8870
2580,Thornbury,10 Speight St,3,House,house with 3,1200000,S,Woodards,20/05/2017,6.5,3071,3,1,1,447,,,Darebin,-37.7622,145.0074,Northern Metropolitan,8870
2581,Thornbury,140 Dundas St,2,House,house with 2,915000,S,Love,22/04/2017,6.5,3071,2,1,1,502,,,Darebin,-37.7541,145.016,Northern Metropolitan,8870
2582,Thornbury,199 Mansfield St,1,Unit,unit with 1,300000,SP,McGrath,22/04/2017,6.5,3071,1,1,1,948,,1970,Darebin,-37.7577,145.0151,Northern Metropolitan,8870
2583,Thornbury,1/44 Hammond St,3,Unit,unit with 3,880000,SP,McGrath,29/04/2017,6.5,3071,3,1,2,242,117,1995,Darebin,-37.7639,145.0135,Northern Metropolitan,8870
2584,Thornbury,58 Leinster Gr,2,Townhouse,townhouse with 2,960000,S,Jellis,29/04/2017,6.5,3071,2,2,2,158,133,2007,Darebin,-37.7587,144.9881,Northern Metropolitan,8870
2585,Thornbury,5 Shaftesbury Pde,2,House,house with 2,1260000,S,Nelson,29/04/2017,6.5,3071,2,1,0,317,96,1910,Darebin,-37.7606,144.9995,Northern Metropolitan,8870
2586,Thornbury,68 Wilmoth St,2,House,house with 3,1100000,SP,McGrath,29/04/2017,6.5,3071,3,1,1,330,132,1930,Darebin,-37.7629,145.0165,Northern Metropolitan,8870
2587,Watsonia,60 Orana Dr,3,House,house with 3,880000,S,Barry,6/05/2017,14.9,3087,3,1,4,555,,,Banyule,-37.713,145.0894,Northern Metropolitan,2329
2588,Watsonia,5 Regis Ct,5,House,house with 5,826000,S,Barry,6/05/2017,14.9,3087,5,1,2,545,132,1970,Banyule,-37.705,145.0825,Northern Metropolitan,2329
2589,Watsonia,12 Black St,4,House,house with 4,952000,S,Barry,8/04/2017,14.9,3087,4,2,2,729,,,Banyule,-37.711,145.081,Northern Metropolitan,2329
2590,Watsonia,2/42 Wattle Dr,3,House,house with 3,677500,S,Buckingham,8/04/2017,14.9,3087,3,1,2,245,,,Banyule,-37.716,145.0769,Northern Metropolitan,2329
2591,Watsonia,25 Bungay St,4,House,house with 4,761000,S,LJ,22/04/2017,14.9,3087,4,1,2,696,123,1956,Banyule,-37.7054,145.0809,Northern Metropolitan,2329
2592,Watsonia,8 Castlereagh Pl,3,House,house with 3,715000,SP,Barry,22/04/2017,14.9,3087,3,1,2,312,,,Banyule,-37.7031,145.0773,Northern Metropolitan,2329
2593,Watsonia,5 Daours Ct,4,House,house with 4,932500,S,Miles,22/04/2017,14.9,3087,4,2,2,585,180,1950,Banyule,-37.7154,145.0777,Northern Metropolitan,2329
2594,Watsonia,25 High St,3,House,house with 3,895000,S,Barry,29/04/2017,14.9,3087,3,1,2,775,,,Banyule,-37.7075,145.0807,Northern Metropolitan,2329
2595,Abbotsford,132 Vere St,3,House,house with 3,1000000,SP,Biggin,8/04/2017,2.5,3067,3,1,0,198,98,1900,Yarra,-37.8025,144.9939,Northern Metropolitan,4019
2596,Abbotsford,6/205 Gipps St,2,Unit,unit with 2,870000,S,Biggin,20/05/2017,2.5,3067,2,2,1,0,86,2013,Yarra,-37.8055,144.9961,Northern Metropolitan,4019
2597,Abbotsford,24 Cooke St,2,House,house with 2,1050000,S,Jellis,29/04/2017,2.5,3067,2,1,0,129,128,1890,Yarra,-37.8099,145.0027,Northern Metropolitan,4019
2598,Abbotsford,198 Gipps St,2,House,house with 2,1242000,S,Nelson,29/04/2017,2.5,3067,2,1,1,249,98,1940,Yarra,-37.8052,144.9963,Northern Metropolitan,4019
2599,Abbotsford,22 Lulie St,3,House,house with 3,1165000,S,Jellis,29/04/2017,2.5,3067,3,2,0,92,114,1888,Yarra,-37.797,144.9957,Northern Metropolitan,4019
2600,Carlton,1/2 Drummond St,3,Unit,unit with 3,1520000,S,hockingstuart,8/04/2017,1.8,3053,3,2,2,214,,1993,Melbourne,-37.8177,144.8496,Northern Metropolitan,6786
2601,Carlton,2/100 Keppel St,2,Townhouse,townhouse with 2,960000,VB,Nelson,20/05/2017,1.8,3053,2,2,1,0,90,1860,Melbourne,-37.7947,144.9724,Northern Metropolitan,6786
2602,Carlton,11/108 Elgin St,2,Unit,unit with 2,995000,S,Woodards,22/04/2017,1.8,3053,2,2,1,0,110,2000,Melbourne,-37.7973,144.9712,Northern Metropolitan,6786
2603,Carlton,20/264 Drummond St,1,Unit,unit with 1,490000,S,hockingstuart,29/04/2017,1.8,3053,1,1,1,0,51,2009,Melbourne,-37.7998,144.9689,Northern Metropolitan,6786
2604,Carlton,10/3 Lytton St,2,Unit,unit with 2,500000,VB,Peter,29/04/2017,1.8,3053,2,1,1,4076,,,Melbourne,-37.7941,144.9678,Northern Metropolitan,6786
2605,East Melbourne,402/166 Wellington Pde,1,Unit,unit with 1,503000,S,Biggin,8/04/2017,1.5,3002,1,1,1,0,,,Melbourne,-37.8161,144.9845,Northern Metropolitan,3040
2606,East Melbourne,4/24 Hotham St,2,Unit,unit with 2,810000,S,Biggin,13/05/2017,1.5,3002,2,1,1,944,,,Melbourne,-37.8144,144.9896,Northern Metropolitan,3040
2607,East Melbourne,127 Gipps St,4,House,house with 4,4275000,S,Caine,20/05/2017,1.5,3002,4,2,2,326,,1970,Melbourne,-37.8133,144.9865,Northern Metropolitan,3040
2608,Fitzroy,60 Argyle St,2,Townhouse,townhouse with 2,1100000,VB,Nelson,8/04/2017,1.6,3065,2,2,1,81,136,1990,Yarra,-37.7976,144.9778,Northern Metropolitan,5825
2609,Fitzroy,29 Bell St,2,Townhouse,townhouse with 2,1350000,S,Nelson,8/04/2017,1.6,3065,2,1,2,6261,117,1999,Yarra,-37.799,144.975,Northern Metropolitan,5825
2610,Fitzroy,320/416 Gore St,2,Unit,unit with 2,600000,VB,Nelson,8/04/2017,1.6,3065,2,1,1,2122,,,Yarra,-37.7967,144.9836,Northern Metropolitan,5825
2611,Fitzroy,28 Greeves St,2,House,house with 2,1350000,VB,Jellis,13/05/2017,1.6,3065,2,1,0,131,110,1900,Yarra,-37.7999,144.9776,Northern Metropolitan,5825
2612,Fitzroy,7B Hargreaves St,3,House,house with 3,2725000,S,Jellis,13/05/2017,1.6,3065,3,2,1,0,,,Yarra,-37.8007,144.9833,Northern Metropolitan,5825
2613,Fitzroy,322 Young St,2,Townhouse,townhouse with 2,1050000,S,Nelson,20/05/2017,1.6,3065,2,1,1,87,,2000,Yarra,-37.7959,144.9802,Northern Metropolitan,5825
2614,Fitzroy,10/59 Young St,3,House,house with 3,1326000,S,Nelson,20/05/2017,1.6,3065,3,2,2,718,,2006,Yarra,-37.8065,144.9781,Northern Metropolitan,5825
2615,Fitzroy,233 Gore St,2,House,house with 2,1200000,SP,Brad,29/04/2017,1.6,3065,2,1,0,63,,1900,Yarra,-37.8018,144.9825,Northern Metropolitan,5825
2616,Fitzroy,503/185 Rose St,2,Unit,unit with 2,681500,SP,Jellis,29/04/2017,1.6,3065,2,1,1,0,,,Yarra,-37.7964,144.9839,Northern Metropolitan,5825
2617,Jacana,81 Johnstone St,3,House,house with 3,485000,SP,Barry,8/04/2017,14.5,3047,3,1,2,630,105.23,1970,Hume,-37.6822,144.9108,Northern Metropolitan,851
2618,Jacana,17 Bannister St,4,House,house with 4,618000,S,YPA,20/05/2017,14.5,3047,4,1,2,604,,,Hume,-37.6875,144.9102,Northern Metropolitan,851
2619,Kensington,303/62 Altona St,1,Unit,unit with 1,355000,SP,Edward,8/04/2017,4.2,3031,1,1,1,2581,,,Melbourne,-37.7979,144.9265,Northern Metropolitan,5263
2620,Kensington,20 Bradfield La,1,Townhouse,townhouse with 1,425000,SA,Biggin,8/04/2017,4.2,3031,1,1,1,0,46,2000,Melbourne,-37.7886,144.9253,Northern Metropolitan,5263
2621,Kensington,217/71 Henry St,2,Unit,unit with 2,535000,SP,Pagan,8/04/2017,4.2,3031,2,2,1,2592,70,2012,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263
2622,Kensington,10/2 Howlett St,2,Unit,unit with 2,500000,S,Edward,8/04/2017,4.2,3031,2,1,1,0,86,2000,Melbourne,-37.7897,144.9228,Northern Metropolitan,5263
2623,Kensington,9/11 Smith St,2,Unit,unit with 2,525000,VB,Edward,13/05/2017,4.2,3031,2,1,1,0,73,2011,Melbourne,-37.7912,144.9318,Northern Metropolitan,5263
2624,Kensington,16 Altona St,2,House,house with 2,1110000,S,Nelson,20/05/2017,4.2,3031,2,1,0,155,,,Melbourne,-37.7989,144.9275,Northern Metropolitan,5263
